6.8014555,23.289757,14.459348
10.332095,13.42414,18.617506
9.6536579,22.736891,20.95857
16.06048,24.40571,23.069702
-0.11008782,9.5754986,19.907207
-0.52005601,38.514389,0.56428874
0.063067824,33.128418,19.001854
0.2450154,14.008551,15.193824
-0.60165763,32.850044,-0.38699442
11.931053,9.0122795,16.396019
6.5306387,19.846144,-0.53033739
-0.22482888,-0.27443078,20.307337
1.9535937,-0.79165184,17.220287
-0.54926306,7.899065,-0.88073462
11.620905,12.177334,21.220535
-1.212009,9.684948,1.5115445
22.194555,19.085396,-0.70660931
10.316689,17.844015,37.838726
23.846796,41.765541,1.1134809
0.6049006,15.255526,18.947384
11.376192,15.559622,0.48467073
-1.0487578,17.489908,1.0441481
2.3440123,20.285593,17.098225
22.625443,-2.0867212,19.058664
16.095953,29.476286,40.339851
-0.44673881,41.086143,38.572464
21.101566,-0.85275686,-0.86625952
13.479883,0.27903017,17.001865
1.7320966,41.05851,24.43129
1.1662037,21.417805,-1.3978771
1.3943325,8.6681147,39.612095
-0.51373565,20.385941,16.021023
10.658693,29.782356,0.55228871
7.9604406,20.056381,38.411285
24.977287,16.04718,15.917974
9.8268299,12.250678,17.577019
9.2684441,31.45569,-0.75644696
21.133791,13.353357,21.0931
-1.4392614,8.3021603,60.596741
11.015604,21.712912,2.1009521
23.698874,16.893526,-0.72231841
0.25955454,12.124204,-0.21949789
9.6584606,34.173962,60.24638
10.517975,29.228645,36.931351
-0.50193024,33.777206,0.91500932
9.9683084,18.866728,0.68374497
7.6610289,9.7130728,18.168915
0.31816107,48.413376,19.149757
2.2699354,21.453392,-0.43768623
11.023905,11.61886,46.323444
0.30247471,22.14863,-0.094597608
7.3413658,15.384077,37.409027
-1.6513805,18.41091,36.622807
11.166519,14.668045,1.1540943
13.184881,19.041813,0.53118575
0.94124681,36.962795,-0.61360234
0.97631407,19.122929,68.178787
0.098970719,38.505058,-0.078616545
-1.1430565,41.442734,-0.84093189
8.3651524,18.002842,20.357641
45.176178,28.882196,0.27702588
12.495455,35.537865,0.21732108
-0.098690331,12.840507,34.392357
10.328852,12.193105,39.730461
1.3901824,11.476603,45.659161
10.573099,32.963089,36.129971
28.185656,22.660341,-1.1584098
13.179276,30.831272,21.526915
12.208607,5.0533285,19.933413
-1.0896895,10.278106,34.674782
12.73705,10.480836,-0.47370851
0.92105472,18.389259,37.724686
21.098829,27.921425,-1.2060988
0.70790011,49.198059,22.413139
-0.52972591,9.2681465,1.0757402
8.9852266,-0.059148844,43.487011
-0.026960313,14.493878,23.309036
11.507646,41.212593,44.264183
12.616236,16.712351,27.314325
12.891336,21.478395,20.030312
5.1709647,16.31979,17.235596
20.806664,19.392019,44.043095
8.150403,33.169254,22.295298
21.320276,26.094618,0.82008839
0.03334745,28.819218,38.359993
20.161165,10.623382,-1.2681724
11.154168,32.635139,42.433235
-1.4806925,19.421692,-0.60222322
9.2919559,-0.29599264,35.99754
11.341164,44.89587,-1.166526
0.044049777,0.48512787,19.084234
9.084609,5.6706414,0.3895503
26.465647,30.583847,22.030933
5.9090219,17.368408,-1.7014953
15.394533,18.380329,18.776518
22.292892,14.396936,25.271357
5.9430232,0.023316892,39.297321
13.845848,8.5097656,-0.084325403
0.6335488,19.806232,17.004818
-0.097210504,20.158873,22.95083
-0.56915897,22.507208,-0.78618079
13.465523,24.772907,18.585167
0.18842036,22.365488,1.4719836
7.4390273,12.75307,25.012186
1.346717,10.954997,16.702158
13.591398,21.029037,20.216831
9.5765457,22.139072,0.51726627
22.376453,15.485212,44.092102
20.903442,24.499123,21.078274
9.6488943,26.146318,0.018949591
11.890828,12.277545,21.509781
8.8624945,18.411224,22.893427
0.82043117,-0.84996444,-0.91074306
12.978274,20.374374,20.5035
-0.71049154,31.54273,18.380287
26.84576,6.6548738,17.220449
-0.4114767,18.902418,19.895041
18.371769,34.448677,-0.67195922
6.567977,29.529663,1.5142325
0.35428846,21.511276,36.657097
18.47928,-0.038149104,-0.39811596
6.5432997,7.1767988,19.385918
-0.88470292,8.0761509,22.889595
-0.057816952,9.7994041,20.14884
10.743052,35.161808,18.866119
15.270779,39.890198,0.11106769
-0.62056845,19.982105,20.033224
13.667103,18.9461,0.10089891
-0.003608272,17.856827,-0.90749615
10.819075,27.561039,58.94289
7.0751848,18.872581,60.660973
1.482528,8.1487923,-1.3706427
-0.81054658,12.291486,20.868389
0.10594073,6.7052846,-0.44632706
17.407036,27.361696,1.6808987
8.246315,52.008659,-0.0203804
12.059279,34.501366,19.014679
6.3635497,18.927162,22.41898
9.272049,12.08747,18.424631
10.308103,13.105946,40.051754
12.515101,28.723885,20.419102
17.25264,7.2711601,20.505192
9.9620771,14.162621,-0.94001371
-1.2471412,21.786257,41.730366
-0.51246709,36.967819,65.005814
-2.1097488,31.462965,-0.8934564
12.102999,-0.71310014,-1.0079426
32.636211,18.363562,41.031399
7.0163274,18.512728,40.093487
-0.12729937,17.271652,35.630844
8.7736683,41.838146,38.52422
32.098461,19.59804,42.54953
-0.92128783,20.739048,78.300873
1.2512501,10.402335,37.249004
0.47353041,9.3245239,19.327345
-0.22785436,10.443496,-0.39075318
7.0558949,32.807686,1.1910473
-0.87354916,28.396017,0.83174956
9.740778,21.445871,65.232216
-0.48537928,10.599525,40.758354
15.24715,18.931913,38.777676
-0.58190513,-0.90568596,16.648075
-0.11711286,19.131521,18.632034
10.278819,17.987019,20.869282
12.062543,17.207748,42.519382
8.5366383,5.3633213,19.177267
19.069965,28.364693,0.27729335
11.600176,10.17569,20.87966
0.036681525,41.992718,19.909365
12.309324,21.471155,-0.94060475
-1.5448718,-0.1157072,41.229965
10.969704,11.908812,19.622499
27.720112,15.881296,21.681986
7.5132565,28.288666,16.876654
4.6768365,29.345249,-0.90288419
6.8546414,21.589594,21.63765
11.006606,7.5392609,-1.02301
4.7032709,27.157598,-0.9597621
-0.26167312,0.51939809,21.466822
0.32278454,8.561492,39.694473
9.2615547,45.490967,-1.0634483
5.702518,17.919977,-1.9526761
-0.95504183,0.68966264,16.23086
20.700382,36.369518,36.672737
12.079473,48.363079,39.434834
6.4151392,15.350685,16.209196
16.019836,0.33613887,39.940632
12.373985,8.5617676,35.089142
-0.94981211,19.977757,21.844973
30.152222,14.371598,19.570143
0.75170273,0.36444581,19.332096
7.2526274,29.213516,20.338982
10.987185,10.216885,17.232153
-0.48781776,33.092205,1.7713063
7.9997592,15.224566,1.0400492
0.29998562,17.273926,21.789732
23.294527,19.297823,14.946514
-0.16368708,13.992426,60.049698
45.687241,-0.58735198,18.202524
9.3371878,26.978031,37.231583
-0.49291652,21.015036,19.854752
8.071826,21.699896,19.195127
9.869689,35.759148,-1.7241833
6.8846149,17.091459,-0.21606153
21.829346,26.588799,1.7938843
10.027865,18.962141,1.2135268
-1.1698924,24.534832,22.432997
0.45676216,26.317623,22.468298
9.4146843,6.8161554,39.788662
22.58588,5.5839739,35.906445
15.932623,43.212009,41.815533
8.9952631,16.862377,22.294342
31.146372,22.261995,20.812532
21.470789,9.7375298,21.508808
12.756371,7.1071239,21.945326
32.89505,9.2438297,1.836457
1.4175434,34.661694,-0.002297197
8.92103,22.164064,16.21312
10.292208,22.648933,1.7508019
0.5225184,17.970192,39.324139
8.6308098,15.105043,19.068026
8.7327194,19.984821,-1.5799832
18.690701,12.825542,37.636047
-0.40241963,7.6493225,-0.33785152
11.266649,31.716887,39.408024
11.94362,11.680475,-0.41607666
14.060717,21.302557,39.326054
5.6946602,31.945707,0.68905354
-2.1619737,32.367889,0.31573686
17.621141,33.603951,0.009980804
10.992815,8.1103697,36.620609
-1.7034482,22.824938,-0.57611769
5.5789804,18.882841,20.848179
18.171337,13.20738,1.0016422
7.6525364,30.842577,41.275509
15.174204,33.093208,2.4714153
7.7429276,19.28124,35.434078
20.401936,23.463093,20.99781
21.942223,26.836895,19.506664
-1.5371234,19.098843,-1.2489021
9.9273272,20.995943,23.3734
24.655636,20.68865,62.127522
18.002506,20.712828,54.556
-2.1190627,11.110518,16.002462
24.96842,13.68593,0.98919129
0.45931035,6.8706498,23.977787
10.437922,0.059063051,-2.1977639
1.2370276,19.215706,-1.8393655
9.0735874,40.372143,21.662203
21.703537,43.120049,20.158545
11.643956,34.865215,19.016415
9.3340569,7.7004452,0.052264605
8.4631891,37.935516,61.381275
9.8869019,0.28767347,18.564777
0.41881576,16.710476,0.13835093
10.220811,11.6741,17.490881
14.483953,20.735682,0.4445838
9.8138409,44.955944,18.542875
9.3719301,8.3550072,19.153931
0.58436751,19.605185,0.74775219
11.823617,18.389973,18.811094
22.596203,20.648869,19.841698
21.098684,8.5555868,21.642576
13.429996,31.835859,40.590199
-0.53120166,0.10480946,16.804583
29.594597,-1.0137843,38.273178
2.8468637,20.756262,-2.1999695
-0.041103072,8.5665693,19.673985
11.716867,17.125168,58.768726
-0.92556518,0.38724184,40.878838
12.476924,34.799026,0.38887206
1.7752908,21.61302,20.632278
9.8437691,12.021585,21.076298
-0.19463228,10.383193,0.40580285
-0.098517708,43.165886,21.551565
20.353569,47.368599,18.85672
-0.37264052,7.9572601,-1.8259889
5.8835444,19.005301,1.1042517
-0.43354082,22.071735,19.840527
23.003302,11.512836,41.833694
0.81142807,22.353643,-0.7270276
0.03364069,7.2028761,0.19830693
-0.22353971,12.512053,0.29572111
0.77572078,42.174576,55.010551
1.1445855,7.3010073,20.819647
13.710203,19.150406,62.218208
16.522945,11.314824,41.282948
11.019545,15.247727,19.815678
8.2726793,43.905331,41.671844
-0.50316185,8.5330324,60.871754
20.072241,18.472263,34.885784
8.5866661,31.923485,19.562599
-2.8004055,33.082272,20.419815
-0.43366885,-0.082380176,22.550409
10.779036,30.724915,17.131624
10.628774,14.786148,42.872246
11.032284,8.0875778,0.38740748
8.4127464,0.57305497,22.23085
30.181814,32.748165,-1.2862238
-1.0341581,33.017498,66.246399
8.156888,21.448586,1.5250655
0.64947104,26.050249,39.68977
-1.6622343,0.5918296,-0.63717306
8.5106449,16.107347,76.834068
0.38279137,33.224514,19.457344
12.333555,20.9835,-0.14172553
-1.1094632,22.209352,0.48553449
6.9813557,30.921423,1.0437078
29.544693,19.651474,40.533173
17.670452,8.5974054,-0.21708848
13.827688,6.7195415,1.1574194
-0.52998012,32.86919,1.3282058
7.2648177,33.271011,20.123877
16.534544,39.412704,42.262238
-0.70988774,17.10014,2.42752
9.4305182,26.71278,20.201626
13.232434,17.157705,-0.6678893
10.317525,17.561539,19.88961
1.3519279,10.956311,0.6652196
-0.50075865,16.306295,41.781567
1.5229706,30.122719,31.465782
9.3553238,20.364788,19.096632
0.11552615,5.7240529,20.72625
10.84107,38.169994,0.8331483
-0.55193883,24.86418,22.415918
14.987708,21.563097,-0.51562679
2.0514734,31.444904,20.190542
11.717046,31.106306,15.310877
16.907856,12.958077,33.33968
0.0313734,23.471548,19.391018
-0.42157695,23.320696,-0.96202362
8.5355158,37.777645,24.037148
9.9124603,18.3978,21.620609
10.926502,14.02085,17.298716
6.7507801,20.179569,40.404545
5.0099182,21.938551,38.538685
23.198383,34.668556,20.118166
0.2847769,31.167896,0.19676234
0.43725669,16.914906,-0.27808872
20.183683,32.974884,17.595676
10.093148,22.772747,21.629229
-0.73017931,13.562639,43.927635
-0.4954749,13.044258,-0.099876679
17.997108,33.166744,0.13231242
12.284071,10.204645,-0.67292655
-0.39720166,27.474951,-0.9983027
10.528234,16.499256,0.2067216
8.8286772,42.056019,17.457844
11.537721,-0.87275016,21.350731
29.150904,25.05814,19.791716
5.5585203,27.289759,42.469196
0.50708449,6.9858718,20.452723
8.8234463,34.248421,22.360331
7.9810343,10.211382,22.964769
-0.26149341,29.396248,35.034061
0.92829287,30.407206,-0.69735867
0.36009318,8.2113094,18.733421
13.449188,18.228987,21.141342
11.738936,26.732576,60.345757
6.9851503,27.87587,-0.63080329
16.513103,34.166618,64.816658
-1.4828436,33.767818,39.082897
32.714455,8.7500067,0.44138336
-2.0249188,12.953123,23.152409
8.9564838,9.1565247,0.55016267
10.78594,12.698474,20.249073
-1.5842963,10.147611,42.605412
13.102772,27.570581,20.156736
7.3826914,40.313599,59.231812
25.802299,25.596107,1.8289411
-1.1781636,15.047956,0.21347558
9.4150085,14.170215,0.32696837
11.066089,34.781673,-1.5325887
-0.10111073,14.955969,38.357395
7.8093061,25.238781,18.961529
0.22958933,9.2921848,38.518398
8.9371243,30.742805,19.652325
16.212488,45.750828,-1.2727102
9.8502197,9.1056957,17.769434
12.285198,7.7265821,65.90004
1.7609035,24.495697,-1.5980542
29.725273,32.336632,-1.3032277
13.018364,22.293484,16.597742
17.798422,7.4471626,21.849819
2.0546093,40.745106,20.119108
5.1590886,20.752075,-0.026661221
15.942945,34.779148,-0.66022497
19.665133,19.552128,18.876848
23.660307,10.224894,19.788647
-0.049513914,-0.34369501,-0.091808461
0.9094134,24.308941,22.235929
19.704161,31.061085,20.446083
10.391151,25.075714,-1.4833833
-0.95606333,31.941292,18.798786
-0.49568397,53.849831,34.420746
10.878743,21.863163,21.571333
1.2909125,35.663757,20.715349
-0.97911769,15.4505,20.489649
12.981139,15.261647,22.165136
13.755617,18.894701,58.140308
